condition_id,config_id,split_group_id,same_prior_group,disease,A_contrast,H,z_top,z_bottom,tumor_thickness,targeted_shape,targeted_lateral_position,targeted_heterogeneity_mode,targeted_heterogeneity_scale,ood_split_family,split_role,operator_noise_group,layer_modulus_variation_x,paired_operator_set,policy,model_training_allowed,diffusion_training_allowed
F3NCS_0333_ood_unseen_shape_lobed_zb03p4_E06p5,F3NCS_0333_ood_unseen_shape_lobed_zb03.4_E06.5,ood_unseen_shape|lobed|homogeneous|nominal,ood_unseen_shape|lobed|homogeneous|nominal,ood_unseen_shape,6.47574,2.98952,0.40465,3.39417,2.98952,lobed,center,homogeneous,0.0,ood_unseen_shape,ood_test,nominal,0.434,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0334_ood_unseen_shape_crescent_zb03p1_E53p0,F3NCS_0334_ood_unseen_shape_crescent_zb03.1_E53.0,ood_unseen_shape|crescent|checker|nominal,ood_unseen_shape|crescent|checker|nominal,ood_unseen_shape,53.0358,2.65291,0.45755,3.11046,2.65291,crescent,center,checker,0.65132,ood_unseen_shape,ood_test,nominal,1.55016,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0335_ood_unseen_shape_crescent_zb02p9_E84p2,F3NCS_0335_ood_unseen_shape_crescent_zb02.9_E84.2,ood_unseen_shape|crescent|homogeneous|nominal,ood_unseen_shape|crescent|homogeneous|nominal,ood_unseen_shape,84.16541,1.49877,1.35963,2.8584,1.49877,crescent,half_pitch_x_shift,homogeneous,0.0,ood_unseen_shape,ood_test,nominal,1.18211,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0336_ood_unseen_shape_crescent_zb07p2_E64p1,F3NCS_0336_ood_unseen_shape_crescent_zb07.2_E64.1,ood_unseen_shape|crescent|checker|nominal,ood_unseen_shape|crescent|checker|nominal,ood_unseen_shape,64.11358,1.89907,5.35031,7.24939,1.89907,crescent,half_pitch_x_shift,checker,0.55103,ood_unseen_shape,ood_test,nominal,0.87637,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0337_ood_unseen_shape_lobed_zb03p4_E11p4,F3NCS_0337_ood_unseen_shape_lobed_zb03.4_E11.4,ood_unseen_shape|lobed|core_shell|nominal,ood_unseen_shape|lobed|core_shell|nominal,ood_unseen_shape,11.38139,2.98156,0.44017,3.42172,2.98156,lobed,near_boundary,core_shell,0.29,ood_unseen_shape,ood_test,nominal,1.85778,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0338_ood_unseen_shape_crescent_zb06p8_E10p9,F3NCS_0338_ood_unseen_shape_crescent_zb06.8_E10.9,ood_unseen_shape|crescent|core_shell|nominal,ood_unseen_shape|crescent|core_shell|nominal,ood_unseen_shape,10.94502,2.33385,4.5016,6.83546,2.33385,crescent,half_pitch_x_shift,core_shell,0.23397,ood_unseen_shape,ood_test,nominal,1.10907,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0339_ood_unseen_shape_lobed_zb04p2_E91p6,F3NCS_0339_ood_unseen_shape_lobed_zb04.2_E91.6,ood_unseen_shape|lobed|checker|nominal,ood_unseen_shape|lobed|checker|nominal,ood_unseen_shape,91.63517,2.76237,1.48575,4.24811,2.76237,lobed,half_pitch_x_shift,checker,0.58032,ood_unseen_shape,ood_test,nominal,0.65083,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0340_ood_unseen_shape_crescent_zb03p8_E70p0,F3NCS_0340_ood_unseen_shape_crescent_zb03.8_E70.0,ood_unseen_shape|crescent|lateral_gradient|nominal,ood_unseen_shape|crescent|lateral_gradient|nominal,ood_unseen_shape,70.04839,1.16707,2.64562,3.81268,1.16707,crescent,near_boundary,lateral_gradient,0.41721,ood_unseen_shape,ood_test,nominal,0.99757,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0341_ood_unseen_shape_lobed_zb04p9_E61p6,F3NCS_0341_ood_unseen_shape_lobed_zb04.9_E61.6,ood_unseen_shape|lobed|rim_soft|nominal,ood_unseen_shape|lobed|rim_soft|nominal,ood_unseen_shape,61.59923,2.60332,2.34214,4.94546,2.60332,lobed,center,rim_soft,0.62555,ood_unseen_shape,ood_test,nominal,1.12312,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0342_ood_unseen_shape_crescent_zb05p1_E22p7,F3NCS_0342_ood_unseen_shape_crescent_zb05.1_E22.7,ood_unseen_shape|crescent|homogeneous|nominal,ood_unseen_shape|crescent|homogeneous|nominal,ood_unseen_shape,22.71134,1.45267,3.63076,5.08343,1.45267,crescent,near_boundary,homogeneous,0.0,ood_unseen_shape,ood_test,nominal,1.1863,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0343_ood_unseen_shape_lobed_zb07p1_E87p4,F3NCS_0343_ood_unseen_shape_lobed_zb07.1_E87.4,ood_unseen_shape|lobed|checker|nominal,ood_unseen_shape|lobed|checker|nominal,ood_unseen_shape,87.40005,3.35911,3.78785,7.14696,3.35911,lobed,center,checker,0.55485,ood_unseen_shape,ood_test,nominal,1.204,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0344_ood_unseen_shape_crescent_zb03p6_E61p5,F3NCS_0344_ood_unseen_shape_crescent_zb03.6_E61.5,ood_unseen_shape|crescent|rim_soft|nominal,ood_unseen_shape|crescent|rim_soft|nominal,ood_unseen_shape,61.49538,3.33633,0.2805,3.61683,3.33633,crescent,center,rim_soft,0.28145,ood_unseen_shape,ood_test,nominal,0.95067,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0345_ood_unseen_shape_crescent_zb06p9_E18p0,F3NCS_0345_ood_unseen_shape_crescent_zb06.9_E18.0,ood_unseen_shape|crescent|core_shell|nominal,ood_unseen_shape|crescent|core_shell|nominal,ood_unseen_shape,17.95525,2.3773,4.54801,6.9253,2.3773,crescent,half_pitch_x_shift,core_shell,0.44723,ood_unseen_shape,ood_test,nominal,1.39819,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0346_ood_unseen_shape_lobed_zb01p8_E15p9,F3NCS_0346_ood_unseen_shape_lobed_zb01.8_E15.9,ood_unseen_shape|lobed|homogeneous|nominal,ood_unseen_shape|lobed|homogeneous|nominal,ood_unseen_shape,15.90314,1.26462,0.55338,1.818,1.26462,lobed,center,homogeneous,0.0,ood_unseen_shape,ood_test,nominal,0.70596,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0347_ood_unseen_shape_lobed_zb02p8_E62p6,F3NCS_0347_ood_unseen_shape_lobed_zb02.8_E62.6,ood_unseen_shape|lobed|core_shell|nominal,ood_unseen_shape|lobed|core_shell|nominal,ood_unseen_shape,62.63624,1.92032,0.83471,2.75503,1.92032,lobed,half_pitch_x_shift,core_shell,0.29398,ood_unseen_shape,ood_test,nominal,1.1839,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0348_ood_unseen_shape_lobed_zb05p0_E06p3,F3NCS_0348_ood_unseen_shape_lobed_zb05.0_E06.3,ood_unseen_shape|lobed|rim_soft|nominal,ood_unseen_shape|lobed|rim_soft|nominal,ood_unseen_shape,6.29621,3.03469,1.98383,5.01852,3.03469,lobed,center,rim_soft,0.21682,ood_unseen_shape,ood_test,nominal,1.39598,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0349_ood_unseen_shape_lobed_zb03p4_E28p4,F3NCS_0349_ood_unseen_shape_lobed_zb03.4_E28.4,ood_unseen_shape|lobed|rim_soft|nominal,ood_unseen_shape|lobed|rim_soft|nominal,ood_unseen_shape,28.39588,2.98806,0.44537,3.43344,2.98806,lobed,center,rim_soft,0.46132,ood_unseen_shape,ood_test,nominal,0.82486,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0350_ood_unseen_shape_lobed_zb06p0_E06p6,F3NCS_0350_ood_unseen_shape_lobed_zb06.0_E06.6,ood_unseen_shape|lobed|rim_soft|nominal,ood_unseen_shape|lobed|rim_soft|nominal,ood_unseen_shape,6.623,1.1945,4.84838,6.04288,1.1945,lobed,center,rim_soft,0.70084,ood_unseen_shape,ood_test,nominal,1.08757,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0351_ood_unseen_shape_crescent_zb06p3_E52p9,F3NCS_0351_ood_unseen_shape_crescent_zb06.3_E52.9,ood_unseen_shape|crescent|core_shell|nominal,ood_unseen_shape|crescent|core_shell|nominal,ood_unseen_shape,52.94311,1.83125,4.45301,6.28427,1.83125,crescent,center,core_shell,0.32876,ood_unseen_shape,ood_test,nominal,0.94097,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0352_ood_unseen_shape_lobed_zb05p6_E54p3,F3NCS_0352_ood_unseen_shape_lobed_zb05.6_E54.3,ood_unseen_shape|lobed|homogeneous|nominal,ood_unseen_shape|lobed|homogeneous|nominal,ood_unseen_shape,54.3248,2.22367,3.37092,5.5946,2.22367,lobed,half_pitch_x_shift,homogeneous,0.0,ood_unseen_shape,ood_test,nominal,1.08313,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0353_ood_unseen_shape_lobed_zb02p2_E51p7,F3NCS_0353_ood_unseen_shape_lobed_zb02.2_E51.7,ood_unseen_shape|lobed|lateral_gradient|nominal,ood_unseen_shape|lobed|lateral_gradient|nominal,ood_unseen_shape,51.6628,0.74162,1.50835,2.24997,0.74162,lobed,near_boundary,lateral_gradient,0.7109,ood_unseen_shape,ood_test,nominal,1.32648,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0354_ood_unseen_shape_crescent_zb05p4_E08p7,F3NCS_0354_ood_unseen_shape_crescent_zb05.4_E08.7,ood_unseen_shape|crescent|homogeneous|nominal,ood_unseen_shape|crescent|homogeneous|nominal,ood_unseen_shape,8.71691,1.05186,4.38515,5.43701,1.05186,crescent,center,homogeneous,0.0,ood_unseen_shape,ood_test,nominal,0.67063,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0355_ood_unseen_shape_crescent_zb07p5_E72p1,F3NCS_0355_ood_unseen_shape_crescent_zb07.5_E72.1,ood_unseen_shape|crescent|rim_soft|nominal,ood_unseen_shape|crescent|rim_soft|nominal,ood_unseen_shape,72.08063,1.06075,6.45505,7.5158,1.06075,crescent,center,rim_soft,0.38086,ood_unseen_shape,ood_test,nominal,1.04931,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0356_ood_unseen_shape_lobed_zb07p8_E66p7,F3NCS_0356_ood_unseen_shape_lobed_zb07.8_E66.7,ood_unseen_shape|lobed|lateral_gradient|nominal,ood_unseen_shape|lobed|lateral_gradient|nominal,ood_unseen_shape,66.72508,3.39694,4.43775,7.83469,3.39694,lobed,center,lateral_gradient,0.1836,ood_unseen_shape,ood_test,nominal,1.27658,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0357_ood_unseen_shape_lobed_zb03p8_E28p5,F3NCS_0357_ood_unseen_shape_lobed_zb03.8_E28.5,ood_unseen_shape|lobed|lateral_gradient|nominal,ood_unseen_shape|lobed|lateral_gradient|nominal,ood_unseen_shape,28.49603,2.84103,0.99704,3.83807,2.84103,lobed,near_boundary,lateral_gradient,0.67295,ood_unseen_shape,ood_test,nominal,1.12842,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0358_ood_unseen_shape_lobed_zb05p7_E57p3,F3NCS_0358_ood_unseen_shape_lobed_zb05.7_E57.3,ood_unseen_shape|lobed|hotspot|nominal,ood_unseen_shape|lobed|hotspot|nominal,ood_unseen_shape,57.34271,1.20482,4.4559,5.66072,1.20482,lobed,half_pitch_x_shift,hotspot,0.5695,ood_unseen_shape,ood_test,nominal,0.92842,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0359_ood_unseen_shape_crescent_zb07p1_E07p1,F3NCS_0359_ood_unseen_shape_crescent_zb07.1_E07.1,ood_unseen_shape|crescent|lateral_gradient|nominal,ood_unseen_shape|crescent|lateral_gradient|nominal,ood_unseen_shape,7.08296,3.06839,4.03744,7.10584,3.06839,crescent,half_pitch_x_shift,lateral_gradient,0.68713,ood_unseen_shape,ood_test,nominal,1.31816,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0360_ood_unseen_shape_lobed_zb06p1_E32p9,F3NCS_0360_ood_unseen_shape_lobed_zb06.1_E32.9,ood_unseen_shape|lobed|checker|nominal,ood_unseen_shape|lobed|checker|nominal,ood_unseen_shape,32.89757,2.69295,3.38563,6.07858,2.69295,lobed,near_boundary,checker,0.32032,ood_unseen_shape,ood_test,nominal,1.34202,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0361_ood_unseen_shape_crescent_zb07p0_E50p0,F3NCS_0361_ood_unseen_shape_crescent_zb07.0_E50.0,ood_unseen_shape|crescent|lateral_gradient|nominal,ood_unseen_shape|crescent|lateral_gradient|nominal,ood_unseen_shape,50.00989,2.09149,4.93791,7.02939,2.09149,crescent,center,lateral_gradient,0.23497,ood_unseen_shape,ood_test,nominal,0.95388,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0362_ood_unseen_shape_lobed_zb07p0_E43p7,F3NCS_0362_ood_unseen_shape_lobed_zb07.0_E43.7,ood_unseen_shape|lobed|checker|nominal,ood_unseen_shape|lobed|checker|nominal,ood_unseen_shape,43.73751,0.89364,6.08136,6.975,0.89364,lobed,half_pitch_x_shift,checker,0.32146,ood_unseen_shape,ood_test,nominal,1.07848,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0363_ood_unseen_shape_crescent_zb04p4_E39p7,F3NCS_0363_ood_unseen_shape_crescent_zb04.4_E39.7,ood_unseen_shape|crescent|homogeneous|nominal,ood_unseen_shape|crescent|homogeneous|nominal,ood_unseen_shape,39.69344,0.68674,3.73342,4.42017,0.68674,crescent,center,homogeneous,0.0,ood_unseen_shape,ood_test,nominal,0.86138,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0364_ood_unseen_shape_lobed_zb03p1_E17p5,F3NCS_0364_ood_unseen_shape_lobed_zb03.1_E17.5,ood_unseen_shape|lobed|rim_soft|nominal,ood_unseen_shape|lobed|rim_soft|nominal,ood_unseen_shape,17.51406,2.83279,0.24576,3.07855,2.83279,lobed,half_pitch_x_shift,rim_soft,0.52156,ood_unseen_shape,ood_test,nominal,1.48752,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0365_ood_unseen_shape_crescent_zb04p6_E10p8,F3NCS_0365_ood_unseen_shape_crescent_zb04.6_E10.8,ood_unseen_shape|crescent|homogeneous|nominal,ood_unseen_shape|crescent|homogeneous|nominal,ood_unseen_shape,10.81938,2.99464,1.63751,4.63215,2.99464,crescent,center,homogeneous,0.0,ood_unseen_shape,ood_test,nominal,0.90501,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0366_ood_unseen_shape_crescent_zb01p4_E56p2,F3NCS_0366_ood_unseen_shape_crescent_zb01.4_E56.2,ood_unseen_shape|crescent|rim_soft|nominal,ood_unseen_shape|crescent|rim_soft|nominal,ood_unseen_shape,56.23583,1.04431,0.34727,1.39157,1.04431,crescent,center,rim_soft,0.4564,ood_unseen_shape,ood_test,nominal,1.44788,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0367_ood_unseen_shape_crescent_zb02p6_E36p5,F3NCS_0367_ood_unseen_shape_crescent_zb02.6_E36.5,ood_unseen_shape|crescent|lateral_gradient|nominal,ood_unseen_shape|crescent|lateral_gradient|nominal,ood_unseen_shape,36.47984,0.95729,1.65552,2.61281,0.95729,crescent,near_boundary,lateral_gradient,0.43722,ood_unseen_shape,ood_test,nominal,0.78263,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0368_ood_unseen_shape_crescent_zb03p1_E21p0,F3NCS_0368_ood_unseen_shape_crescent_zb03.1_E21.0,ood_unseen_shape|crescent|rim_soft|nominal,ood_unseen_shape|crescent|rim_soft|nominal,ood_unseen_shape,20.98366,2.80769,0.28793,3.09562,2.80769,crescent,half_pitch_x_shift,rim_soft,0.59631,ood_unseen_shape,ood_test,nominal,0.86697,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0369_ood_unseen_shape_lobed_zb02p7_E27p1,F3NCS_0369_ood_unseen_shape_lobed_zb02.7_E27.1,ood_unseen_shape|lobed|rim_soft|nominal,ood_unseen_shape|lobed|rim_soft|nominal,ood_unseen_shape,27.07885,2.43493,0.23782,2.67275,2.43493,lobed,half_pitch_x_shift,rim_soft,0.51132,ood_unseen_shape,ood_test,nominal,0.72496,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0370_ood_unseen_shape_crescent_zb07p7_E18p8,F3NCS_0370_ood_unseen_shape_crescent_zb07.7_E18.8,ood_unseen_shape|crescent|checker|nominal,ood_unseen_shape|crescent|checker|nominal,ood_unseen_shape,18.78432,1.3169,6.4282,7.7451,1.3169,crescent,near_boundary,checker,0.2044,ood_unseen_shape,ood_test,nominal,0.661,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0371_ood_unseen_shape_lobed_zb02p8_E27p5,F3NCS_0371_ood_unseen_shape_lobed_zb02.8_E27.5,ood_unseen_shape|lobed|hotspot|nominal,ood_unseen_shape|lobed|hotspot|nominal,ood_unseen_shape,27.45282,0.58489,2.26,2.8449,0.58489,lobed,half_pitch_x_shift,hotspot,0.49277,ood_unseen_shape,ood_test,nominal,1.00968,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0372_ood_unseen_shape_lobed_zb02p3_E06p5,F3NCS_0372_ood_unseen_shape_lobed_zb02.3_E06.5,ood_unseen_shape|lobed|lateral_gradient|nominal,ood_unseen_shape|lobed|lateral_gradient|nominal,ood_unseen_shape,6.46457,2.07619,0.25675,2.33294,2.07619,lobed,half_pitch_x_shift,lateral_gradient,0.24117,ood_unseen_shape,ood_test,nominal,1.12443,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0373_ood_unseen_shape_lobed_zb04p9_E07p7,F3NCS_0373_ood_unseen_shape_lobed_zb04.9_E07.7,ood_unseen_shape|lobed|lateral_gradient|nominal,ood_unseen_shape|lobed|lateral_gradient|nominal,ood_unseen_shape,7.74648,2.19027,2.70947,4.89973,2.19027,lobed,near_boundary,lateral_gradient,0.26483,ood_unseen_shape,ood_test,nominal,1.06773,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0374_ood_unseen_shape_lobed_zb07p3_E27p3,F3NCS_0374_ood_unseen_shape_lobed_zb07.3_E27.3,ood_unseen_shape|lobed|rim_soft|nominal,ood_unseen_shape|lobed|rim_soft|nominal,ood_unseen_shape,27.27952,2.3057,4.96462,7.27033,2.3057,lobed,center,rim_soft,0.5364,ood_unseen_shape,ood_test,nominal,1.35794,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0375_ood_unseen_shape_crescent_zb03p4_E11p6,F3NCS_0375_ood_unseen_shape_crescent_zb03.4_E11.6,ood_unseen_shape|crescent|homogeneous|nominal,ood_unseen_shape|crescent|homogeneous|nominal,ood_unseen_shape,11.60706,2.85318,0.58007,3.43325,2.85318,crescent,center,homogeneous,0.0,ood_unseen_shape,ood_test,nominal,0.93507,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0376_ood_unseen_shape_crescent_zb04p0_E26p7,F3NCS_0376_ood_unseen_shape_crescent_zb04.0_E26.7,ood_unseen_shape|crescent|checker|nominal,ood_unseen_shape|crescent|checker|nominal,ood_unseen_shape,26.69188,2.18979,1.80413,3.99392,2.18979,crescent,center,checker,0.65944,ood_unseen_shape,ood_test,nominal,0.91152,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0377_ood_unseen_shape_crescent_zb06p5_E40p4,F3NCS_0377_ood_unseen_shape_crescent_zb06.5_E40.4,ood_unseen_shape|crescent|rim_soft|nominal,ood_unseen_shape|crescent|rim_soft|nominal,ood_unseen_shape,40.41097,0.67523,5.81898,6.49421,0.67523,crescent,center,rim_soft,0.59198,ood_unseen_shape,ood_test,nominal,1.04276,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0378_ood_unseen_shape_crescent_zb05p4_E79p9,F3NCS_0378_ood_unseen_shape_crescent_zb05.4_E79.9,ood_unseen_shape|crescent|checker|nominal,ood_unseen_shape|crescent|checker|nominal,ood_unseen_shape,79.88302,2.20248,3.24433,5.44681,2.20248,crescent,near_boundary,checker,0.33259,ood_unseen_shape,ood_test,nominal,1.19002,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0379_ood_unseen_shape_crescent_zb06p4_E88p5,F3NCS_0379_ood_unseen_shape_crescent_zb06.4_E88.5,ood_unseen_shape|crescent|core_shell|nominal,ood_unseen_shape|crescent|core_shell|nominal,ood_unseen_shape,88.48236,2.44047,3.94438,6.38484,2.44047,crescent,center,core_shell,0.32592,ood_unseen_shape,ood_test,nominal,0.97706,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0380_ood_unseen_shape_lobed_zb03p5_E55p6,F3NCS_0380_ood_unseen_shape_lobed_zb03.5_E55.6,ood_unseen_shape|lobed|checker|nominal,ood_unseen_shape|lobed|checker|nominal,ood_unseen_shape,55.63013,2.79031,0.75748,3.54779,2.79031,lobed,near_boundary,checker,0.43193,ood_unseen_shape,ood_test,nominal,1.03269,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0381_ood_unseen_shape_crescent_zb04p9_E14p7,F3NCS_0381_ood_unseen_shape_crescent_zb04.9_E14.7,ood_unseen_shape|crescent|core_shell|nominal,ood_unseen_shape|crescent|core_shell|nominal,ood_unseen_shape,14.70769,3.36765,1.56926,4.93691,3.36765,crescent,center,core_shell,0.20747,ood_unseen_shape,ood_test,nominal,1.07651,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0382_ood_unseen_shape_crescent_zb05p9_E48p6,F3NCS_0382_ood_unseen_shape_crescent_zb05.9_E48.6,ood_unseen_shape|crescent|homogeneous|nominal,ood_unseen_shape|crescent|homogeneous|nominal,ood_unseen_shape,48.609,3.38936,2.55622,5.94558,3.38936,crescent,half_pitch_x_shift,homogeneous,0.0,ood_unseen_shape,ood_test,nominal,0.92646,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0383_ood_unseen_shape_crescent_zb05p4_E08p3,F3NCS_0383_ood_unseen_shape_crescent_zb05.4_E08.3,ood_unseen_shape|crescent|core_shell|nominal,ood_unseen_shape|crescent|core_shell|nominal,ood_unseen_shape,8.25117,2.55294,2.80594,5.35888,2.55294,crescent,half_pitch_x_shift,core_shell,0.66033,ood_unseen_shape,ood_test,nominal,0.91139,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0384_ood_unseen_depth_range_two_foci_zb11p3_E39p2,F3NCS_0384_ood_unseen_depth_range_two_foci_zb11.3_E39.2,ood_unseen_depth_range|two_foci|rim_soft|nominal,ood_unseen_depth_range|two_foci|rim_soft|nominal,ood_unseen_depth_range,39.24962,3.29612,7.98793,11.28405,3.29612,two_foci,near_boundary,rim_soft,0.56739,ood_unseen_depth_range,ood_test,nominal,1.78032,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0385_ood_unseen_depth_range_cylinder_zb11p5_E77p5,F3NCS_0385_ood_unseen_depth_range_cylinder_zb11.5_E77.5,ood_unseen_depth_range|cylinder|homogeneous|nominal,ood_unseen_depth_range|cylinder|homogeneous|nominal,ood_unseen_depth_range,77.48796,2.32705,9.12833,11.45538,2.32705,cylinder,half_pitch_x_shift,homogeneous,0.0,ood_unseen_depth_range,ood_test,nominal,0.95618,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0386_ood_unseen_depth_range_ellipse_zb09p6_E94p6,F3NCS_0386_ood_unseen_depth_range_ellipse_zb09.6_E94.6,ood_unseen_depth_range|ellipse|homogeneous|nominal,ood_unseen_depth_range|ellipse|homogeneous|nominal,ood_unseen_depth_range,94.6084,0.70167,8.93902,9.64069,0.70167,ellipse,center,homogeneous,0.0,ood_unseen_depth_range,ood_test,nominal,1.03193,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0387_ood_unseen_depth_range_ellipse_zb10p9_E15p1,F3NCS_0387_ood_unseen_depth_range_ellipse_zb10.9_E15.1,ood_unseen_depth_range|ellipse|core_shell|nominal,ood_unseen_depth_range|ellipse|core_shell|nominal,ood_unseen_depth_range,15.07965,1.27405,9.62593,10.89998,1.27405,ellipse,near_boundary,core_shell,0.68315,ood_unseen_depth_range,ood_test,nominal,1.43728,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0388_ood_unseen_depth_range_two_foci_zb12p8_E07p0,F3NCS_0388_ood_unseen_depth_range_two_foci_zb12.8_E07.0,ood_unseen_depth_range|two_foci|homogeneous|nominal,ood_unseen_depth_range|two_foci|homogeneous|nominal,ood_unseen_depth_range,7.0425,3.30996,9.46613,12.7761,3.30996,two_foci,center,homogeneous,0.0,ood_unseen_depth_range,ood_test,nominal,1.12691,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
